survey_code,PlotID,RecordID,contributor_assigned_plot_id,email,Investigators,SevilletaIAV,SuitableForParamSenExp,SiteName,Country,SiteLatitude,SiteLongitude,SiteElevation,MAT,MAP,KoppenCC,KoppenCC_long,IGBP_class,IGBP_class_long,community_description,community_species,phenology,plant_functional_type,plot_order,plot_family,plot_genus,plot_species,plot_subspecies,plot_species_common_name,photosynthetic_pathway,life_cycle_strategy,additional_species_in_plot,soil,disturbance,DateSurvey,SurveyDateTimeUTC,DateHarvest,PeakBiomass,EntirePlantDried,SubsampleDried,AveragedMoistureContent,EPSG,UTM_zone,Corner1_X,Corner1_Y,Corner1_Z,Corner2_X,Corner2_Y,Corner2_Z,Corner3_X,Corner3_Y,Corner3_Z,Corner4_X,Corner4_Y,Corner4_Z,Harvest_frame_used,plot_side_length,AGB,Comp1,Comp1_Mass,Comp2,Comp2_Mass,Comp3,Comp3_Mass,Comp4,Comp4_Mass,Field_max_height,canopy_diameter_max,canopy_diameter_perpendicular,Biomass_Subsample_Archived,CarbCon,Comp1_CarbCon,Comp2_CarbCon,Comp3_CarbCon,Comp4_CarbCon,NitCon,Comp1_NitCon,Comp2_NitCon,Comp3_NitCon,Comp4_NitCon,Notes_on_survey_harvest,Notes_on_plot,Acknowledgements,Acknowledgements_Funding,Acknowledgements_Permission,Acknowledgements_Assistance,Agreement,Protocol_version,wind_speed,sky_conditions_code,sky_conditions,drone_and_sensor,CameraShutterType,minimum_image_sharpness,Notes_from_processing_and_review,point_cloud_quality,corner_apparent_bias,manual_filtering_required,binomial_species,species_short,plot_area_from_field_length,solar_elevation,solar_noon_elevation,solar_elevation_offset,solar_noon_utc,minutes_offset_from_solar_noon,site_code,plot_area_from_coordinates_m2,AGB_g_m2,HAG_plotmin_of_cellmax_m,HAG_plotmax_of_cellmax_m,HAG_plotmean_of_cellmax_m,HAG_plotmedian_of_cellmax_m,HAG_plot90percentile_of_cellmax_m,Count_of_nodata_cells_in_plot,Count_of_points_cells_in_plot
20191016_ML_RED,P05,855.0,P05,mitchell.lyons@gmail.com,"Mitchell B. Lyons, & Adrian Fisher",False,True,"Site 3 - River End (private land), Bredbo, NSW",Australia,-35.968,149.165,731.0,11.3,544.0,Cfb,Temperate oceanic climate,10.0,Grassland,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,"Juncus (mostly J. alexandri), Eragrostis curvula + 20-30+ minor herb/forb spp.",Late growing season - extreme drought conditions until recent snow/rain. Mixture of previous seasons growth and some new growth. Inflorescence/spikelets predominantly previous season.,Graminoid,Poales,Juncaceae,Juncus,spp.,NA,Rushes,NA,perennial,NA,Moderately well-drained to imperfectly drained Alluvial Soils (NSG) of variable depth (10-100cm),"Up to ~1980 primarily sheep grazing, during which trees were cleared and tree recruitment was poor. Since 1980 light grazing (e.g. few cattle) to no grazing except native herbivores (kangaroos, wombats etc.). Grass fire in previous year - likely june-aug 2018",2019-10-16,2020-10-16 00:00:00,2019-10-16,True,True,False,False,28355,55S,695204.095,6017405.329,729.159,695203.76,6017404.96,729.157,695204.125,6017404.615,729.126,695204.46,6017405.006,729.169,True,0.5,126.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"generally wet site on river alluvial plain, gets fairly consistent seepage from uphill slopes.  Climate: Temp = 19.4 (mean max); 4.2 (mean min). all the GNSS data is in EPSG:28355 – that’s the Australian UTM equivalent (all the survey gear and RTK correction services are set up for GDA94).",NA,Australian Research Council (LP180100741),Australian Research Council (LP180100741) to M.L.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud looks okay, corners are okay.",1,0.0,False,Juncus spp.,J. spp.,0.25,53.38,63.04,9.66,2020-10-16 01:48:53,109.0,RED,0.2506,506.8,0.0,0.37,0.0505,0.03,0.14,0.0,2503.0
20191016_ML_RED,P06,856.0,P06,mitchell.lyons@gmail.com,"Mitchell B. Lyons, & Adrian Fisher",False,True,"Site 3 - River End (private land), Bredbo, NSW",Australia,-35.968,149.165,731.0,11.3,544.0,Cfb,Temperate oceanic climate,10.0,Grassland,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,"Juncus (mostly J. alexandri), Eragrostis curvula + 20-30+ minor herb/forb spp.",Late growing season - extreme drought conditions until recent snow/rain. Mixture of previous seasons growth and some new growth. Inflorescence/spikelets predominantly previous season.,Graminoid,Poales,Poaceae,Eragrostis,curvula,NA,NA,NA,perennial,NA,Moderately well-drained to imperfectly drained Alluvial Soils (NSG) of variable depth (10-100cm),"Up to ~1980 primarily sheep grazing, during which trees were cleared and tree recruitment was poor. Since 1980 light grazing (e.g. few cattle) to no grazing except native herbivores (kangaroos, wombats etc.). Grass fire in previous year - likely june-aug 2018",2019-10-16,2020-10-16 00:00:00,2019-10-16,True,True,False,False,28355,55S,695221.582,6017399.667,729.325,695221.294,6017399.257,729.266,695221.722,6017398.982,729.275,695221.96,6017399.355,729.319,True,0.5,169.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"generally wet site on river alluvial plain, gets fairly consistent seepage from uphill slopes.  Climate: Temp = 19.4 (mean max); 4.2 (mean min). all the GNSS data is in EPSG:28355 – that’s the Australian UTM equivalent (all the survey gear and RTK correction services are set up for GDA94).",NA,Australian Research Council (LP180100741),Australian Research Council (LP180100741) to M.L.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud looks okay, corners are okay.",1,0.0,False,Eragrostis curvula,E. curvula,0.25,53.38,63.04,9.66,2020-10-16 01:48:53,109.0,RED,0.235,678.56,0.0,0.42,0.2423,0.26,0.35000000000000003,0.0,2350.0
20191016_ML_RED,P07,857.0,P07,mitchell.lyons@gmail.com,"Mitchell B. Lyons, & Adrian Fisher",False,True,"Site 3 - River End (private land), Bredbo, NSW",Australia,-35.968,149.165,731.0,11.3,544.0,Cfb,Temperate oceanic climate,10.0,Grassland,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,"Juncus (mostly J. alexandri), Eragrostis curvula + 20-30+ minor herb/forb spp.",Late growing season - extreme drought conditions until recent snow/rain. Mixture of previous seasons growth and some new growth. Inflorescence/spikelets predominantly previous season.,Graminoid,Poales,Juncaceae,Juncus,spp.,NA,Rushes,NA,perennial,NA,Moderately well-drained to imperfectly drained Alluvial Soils (NSG) of variable depth (10-100cm),"Up to ~1980 primarily sheep grazing, during which trees were cleared and tree recruitment was poor. Since 1980 light grazing (e.g. few cattle) to no grazing except native herbivores (kangaroos, wombats etc.). Grass fire in previous year - likely june-aug 2018",2019-10-16,2020-10-16 00:00:00,2019-10-16,True,True,False,False,28355,55S,695220.254,6017401.484,729.413,695219.738,6017401.466,729.407,695219.691,6017401.042,729.336,695220.242,6017400.992,729.376,True,0.5,46.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"generally wet site on river alluvial plain, gets fairly consistent seepage from uphill slopes.  Climate: Temp = 19.4 (mean max); 4.2 (mean min). all the GNSS data is in EPSG:28355 – that’s the Australian UTM equivalent (all the survey gear and RTK correction services are set up for GDA94).",NA,Australian Research Council (LP180100741),Australian Research Council (LP180100741) to M.L.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud looks okay, corners are okay.",1,0.0,False,Juncus spp.,J. spp.,0.25,53.38,63.04,9.66,2020-10-16 01:48:53,109.0,RED,0.2448,184.56,0.0,0.11,0.0308,0.03,0.05,0.0,2446.0
20191016_ML_RED,P08,858.0,P08,mitchell.lyons@gmail.com,"Mitchell B. Lyons, & Adrian Fisher",False,True,"Site 3 - River End (private land), Bredbo, NSW",Australia,-35.968,149.165,731.0,11.3,544.0,Cfb,Temperate oceanic climate,10.0,Grassland,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,"Juncus (mostly J. alexandri), Eragrostis curvula + 20-30+ minor herb/forb spp.",Late growing season - extreme drought conditions until recent snow/rain. Mixture of previous seasons growth and some new growth. Inflorescence/spikelets predominantly previous season.,Graminoid,Poales,Juncaceae,Juncus,spp.,NA,Rushes,NA,perennial,NA,Moderately well-drained to imperfectly drained Alluvial Soils (NSG) of variable depth (10-100cm),"Up to ~1980 primarily sheep grazing, during which trees were cleared and tree recruitment was poor. Since 1980 light grazing (e.g. few cattle) to no grazing except native herbivores (kangaroos, wombats etc.). Grass fire in previous year - likely june-aug 2018",2019-10-16,2020-10-16 00:00:00,2019-10-16,True,True,False,False,28355,55S,695212.472,6017409.875,730.022,695212.173,6017409.491,730.032,695212.644,6017409.279,729.997,695212.899,6017409.712,730.064,True,0.5,354.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"generally wet site on river alluvial plain, gets fairly consistent seepage from uphill slopes.  Climate: Temp = 19.4 (mean max); 4.2 (mean min). all the GNSS data is in EPSG:28355 – that’s the Australian UTM equivalent (all the survey gear and RTK correction services are set up for GDA94).",NA,Australian Research Council (LP180100741),Australian Research Council (LP180100741) to M.L.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud looks okay, corners are okay.",1,0.0,False,Juncus spp.,J. spp.,0.25,53.38,63.04,9.66,2020-10-16 01:48:53,109.0,RED,0.2354,1419.84,0.0,0.6,0.3199,0.33,0.48,1.0,2349.0
20191016_ML_RED,P09,859.0,P09,mitchell.lyons@gmail.com,"Mitchell B. Lyons, & Adrian Fisher",False,True,"Site 3 - River End (private land), Bredbo, NSW",Australia,-35.968,149.165,731.0,11.3,544.0,Cfb,Temperate oceanic climate,10.0,Grassland,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,"Juncus (mostly J. alexandri), Eragrostis curvula + 20-30+ minor herb/forb spp.",Late growing season - extreme drought conditions until recent snow/rain. Mixture of previous seasons growth and some new growth. Inflorescence/spikelets predominantly previous season.,Graminoid,Poales,Poaceae,Eragrostis,curvula,NA,NA,NA,perennial,Juncus,Moderately well-drained to imperfectly drained Alluvial Soils (NSG) of variable depth (10-100cm),"Up to ~1980 primarily sheep grazing, during which trees were cleared and tree recruitment was poor. Since 1980 light grazing (e.g. few cattle) to no grazing except native herbivores (kangaroos, wombats etc.). Grass fire in previous year - likely june-aug 2018",2019-10-16,2020-10-16 00:00:00,2019-10-16,True,True,False,False,28355,55S,695204.463,6017424.545,731.518,695203.977,6017424.426,731.484,695204.126,6017423.956,731.477,695204.626,6017424.096,731.518,True,0.5,153.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"generally wet site on river alluvial plain, gets fairly consistent seepage from uphill slopes.  Climate: Temp = 19.4 (mean max); 4.2 (mean min). all the GNSS data is in EPSG:28355 – that’s the Australian UTM equivalent (all the survey gear and RTK correction services are set up for GDA94).",NA,Australian Research Council (LP180100741),Australian Research Council (LP180100741) to M.L.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud looks okay, corners are okay.",1,0.0,False,Eragrostis curvula,E. curvula,0.25,53.38,63.04,9.66,2020-10-16 01:48:53,109.0,RED,0.2467,612.04,0.01,0.18,0.078,0.08,0.11,0.0,2467.0
20191016_ML_RED,P10,860.0,P10,mitchell.lyons@gmail.com,"Mitchell B. Lyons, & Adrian Fisher",False,True,"Site 3 - River End (private land), Bredbo, NSW",Australia,-35.968,149.165,731.0,11.3,544.0,Cfb,Temperate oceanic climate,10.0,Grassland,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,"Juncus (mostly J. alexandri), Eragrostis curvula + 20-30+ minor herb/forb spp.",Late growing season - extreme drought conditions until recent snow/rain. Mixture of previous seasons growth and some new growth. Inflorescence/spikelets predominantly previous season.,Graminoid,Poales,Juncaceae,Juncus,spp.,NA,Rushes,NA,perennial,NA,Moderately well-drained to imperfectly drained Alluvial Soils (NSG) of variable depth (10-100cm),"Up to ~1980 primarily sheep grazing, during which trees were cleared and tree recruitment was poor. Since 1980 light grazing (e.g. few cattle) to no grazing except native herbivores (kangaroos, wombats etc.). Grass fire in previous year - likely june-aug 2018",2019-10-16,2020-10-16 00:00:00,2019-10-16,True,True,False,False,28355,55S,695193.411,6017421.764,730.317,695193.002,6017421.74,730.253,695193.032,6017421.276,730.161,695193.528,6017421.233,730.249,True,0.5,327.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"generally wet site on river alluvial plain, gets fairly consistent seepage from uphill slopes.  Climate: Temp = 19.4 (mean max); 4.2 (mean min). all the GNSS data is in EPSG:28355 – that’s the Australian UTM equivalent (all the survey gear and RTK correction services are set up for GDA94).",NA,Australian Research Council (LP180100741),Australian Research Council (LP180100741) to M.L.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud is mostly okay, but there are four flyers (high level outliers that appear erronious), corners are okay.",2,0.0,False,Juncus spp.,J. spp.,0.25,53.38,63.04,9.66,2020-10-16 01:48:53,109.0,RED,0.2244,1310.64,0.19,1.83,0.3877,0.39,0.48,0.0,2245.0
20191016_ML_RED,P11,861.0,P11,mitchell.lyons@gmail.com,"Mitchell B. Lyons, & Adrian Fisher",False,True,"Site 3 - River End (private land), Bredbo, NSW",Australia,-35.968,149.165,731.0,11.3,544.0,Cfb,Temperate oceanic climate,10.0,Grassland,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,"Juncus (mostly J. alexandri), Eragrostis curvula + 20-30+ minor herb/forb spp.",Late growing season - extreme drought conditions until recent snow/rain. Mixture of previous seasons growth and some new growth. Inflorescence/spikelets predominantly previous season.,Graminoid,Poales,Juncaceae,Juncus,spp.,NA,Rushes,NA,perennial,NA,Moderately well-drained to imperfectly drained Alluvial Soils (NSG) of variable depth (10-100cm),"Up to ~1980 primarily sheep grazing, during which trees were cleared and tree recruitment was poor. Since 1980 light grazing (e.g. few cattle) to no grazing except native herbivores (kangaroos, wombats etc.). Grass fire in previous year - likely june-aug 2018",2019-10-16,2020-10-16 00:00:00,2019-10-16,True,True,False,False,28355,55S,695201.186,6017426.224,731.543,695201.211,6017425.758,731.484,695201.692,6017425.859,731.508,695201.618,6017426.318,731.611,True,0.5,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"generally wet site on river alluvial plain, gets fairly consistent seepage from uphill slopes.  Climate: Temp = 19.4 (mean max); 4.2 (mean min). all the GNSS data is in EPSG:28355 – that’s the Australian UTM equivalent (all the survey gear and RTK correction services are set up for GDA94).",NA,Australian Research Council (LP180100741),Australian Research Council (LP180100741) to M.L.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud looks okay, corners are ca. 4 cm high, which will underestimate canopy height",1,4.0,False,Juncus spp.,J. spp.,0.25,53.38,63.04,9.66,2020-10-16 01:48:53,109.0,RED,0.216,53.6,0.0,0.05,0.0005,0.0,0.0,0.0,2157.0
20191016_ML_RED,P12,862.0,P12,mitchell.lyons@gmail.com,"Mitchell B. Lyons, & Adrian Fisher",False,True,"Site 3 - River End (private land), Bredbo, NSW",Australia,-35.968,149.165,731.0,11.3,544.0,Cfb,Temperate oceanic climate,10.0,Grassland,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,"Juncus (mostly J. alexandri), Eragrostis curvula + 20-30+ minor herb/forb spp.",Late growing season - extreme drought conditions until recent snow/rain. Mixture of previous seasons growth and some new growth. Inflorescence/spikelets predominantly previous season.,Graminoid,Poales,Juncaceae,Juncus,spp.,NA,Rushes,NA,perennial,NA,Moderately well-drained to imperfectly drained Alluvial Soils (NSG) of variable depth (10-100cm),"Up to ~1980 primarily sheep grazing, during which trees were cleared and tree recruitment was poor. Since 1980 light grazing (e.g. few cattle) to no grazing except native herbivores (kangaroos, wombats etc.). Grass fire in previous year - likely june-aug 2018",2019-10-16,2020-10-16 00:00:00,2019-10-16,True,True,False,False,28355,55S,695212.631,6017418.912,731.384,695213.046,6017418.617,731.362,695213.378,6017418.996,731.428,695212.935,6017419.26,731.467,True,0.5,22.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"generally wet site on river alluvial plain, gets fairly consistent seepage from uphill slopes.  Climate: Temp = 19.4 (mean max); 4.2 (mean min). all the GNSS data is in EPSG:28355 – that’s the Australian UTM equivalent (all the survey gear and RTK correction services are set up for GDA94).",Missing photos.,Australian Research Council (LP180100741),Australian Research Council (LP180100741) to M.L.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud looks okay, corners are ca. 2 cm high, which will underestimate canopy height",1,2.0,False,Juncus spp.,J. spp.,0.25,53.38,63.04,9.66,2020-10-16 01:48:53,109.0,RED,0.2448,91.16,0.0,0.02,0.0001,0.0,0.0,0.0,2450.0
20191024_SE_MEX,P01,863.0,P01,sebas_e96@hotmail.com,"Miguel Sebastian Encinas-Lara, Luis Arturo Mendez-Barroso",False,False,"Block 1517 Yaqui Valley, Sonora, México",Mexico,27.252,-110.192,4.0,23.7,317.0,Bwh,Hot desert climate,14.0,Cropland/natural vegetation mosaics,Cropland/natural vegetation mosaics,"Ericameria nauseosa, Atriplex polycarpa, Prosopis velutina",Unknown,Shrub,Asterales,Asteraceae,Ericameria,nauseosa,NA,Chamisa,NA,perennial,None known,Vertisol with less than 1% of organic matter,None known,2019-10-24,2020-10-24 18:00:00,2019-10-26,True,False,True,False,32612,12N,579985.022,3014540.362,4.433,579985.022,3014543.362,4.433,579982.022,3014543.362,4.433,579982.022,3014540.362,4.433,True,3.0,1950.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. These coordinates had very low precision, so the model is very poorly constrained!",NA,National Council For Science And Technology,National Council For Science And Technology to L.A.M.-B.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,0.0,0 - Clear Sky,3DR Solo & MAPIR Survey 2 RGB camera,Rolling,0.6,"Point cloud could be plausible, corners are plausible",2,0.0,False,Ericameria nauseosa,E. nauseosa,9.0,47.64,50.65,3.01,2020-10-24 19:04:55,65.0,MEX,9.0,216.66666666666666,0.0,1.1,0.0703,0.03,0.14,8.0,89992.0
20191024_SE_MEX,P02,864.0,P02,sebas_e96@hotmail.com,"Miguel Sebastian Encinas-Lara, Luis Arturo Mendez-Barroso",False,False,"Block 1517 Yaqui Valley, Sonora, México",Mexico,27.252,-110.192,4.0,23.7,317.0,Bwh,Hot desert climate,14.0,Cropland/natural vegetation mosaics,Cropland/natural vegetation mosaics,"Ericameria nauseosa, Atriplex polycarpa, Prosopis velutina",Unknown,Shrub,Asterales,Asteraceae,Ericameria,nauseosa,NA,Chamisa,NA,perennial,None known,Vertisol with less than 1% of organic matter,None known,2019-10-24,2020-10-24 18:00:00,2019-10-26,True,False,True,False,32612,12N,579982.14,3014541.432,3.787,579982.14,3014544.432,3.787,579979.14,3014544.432,3.787,579979.14,3014541.432,3.787,True,3.0,4146.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. These coordinates had very low precision, so the model is very poorly constrained!",NA,National Council For Science And Technology,National Council For Science And Technology to L.A.M.-B.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,0.0,0 - Clear Sky,3DR Solo & MAPIR Survey 2 RGB camera,Rolling,0.6,"Point cloud appears to be misalligned, corners are off by 60 cm!!!",3,-60.0,False,Ericameria nauseosa,E. nauseosa,9.0,47.64,50.65,3.01,2020-10-24 19:04:55,65.0,MEX,9.0,460.6666666666667,0.0,1.79,0.6253,0.61,0.71,35.0,89965.0
20191024_SE_MEX,P03,865.0,P03,sebas_e96@hotmail.com,"Miguel Sebastian Encinas-Lara, Luis Arturo Mendez-Barroso",False,False,"Block 1517 Yaqui Valley, Sonora, México",Mexico,27.252,-110.192,4.0,23.7,317.0,Bwh,Hot desert climate,14.0,Cropland/natural vegetation mosaics,Cropland/natural vegetation mosaics,"Ericameria nauseosa, Atriplex polycarpa, Prosopis velutina",Unknown,Shrub,Asterales,Asteraceae,Ericameria,nauseosa,NA,Chamisa,NA,perennial,None known,Vertisol with less than 1% of organic matter,None known,2019-10-24,2020-10-24 18:00:00,2019-10-26,True,False,True,False,32612,12N,579977.651,3014535.582,3.802,579977.651,3014538.582,3.802,579974.651,3014538.582,3.802,579974.651,3014535.582,3.802,True,3.0,453.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. These coordinates had very low precision, so the model is very poorly constrained!",NA,National Council For Science And Technology,National Council For Science And Technology to L.A.M.-B.,NA,NA,I/We agree to the data use and authorship policy,1.5.6,3.0,0.0,0 - Clear Sky,3DR Solo & MAPIR Survey 2 RGB camera,Rolling,0.6,"Point cloud exists and might be OK, but corners are 35 cm low!",2,-35.0,False,Ericameria nauseosa,E. nauseosa,9.0,47.64,50.65,3.01,2020-10-24 19:04:55,65.0,MEX,9.0,50.333333333333336,0.13,0.9400000000000001,0.4321,0.42,0.5,0.0,90000.0
